CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,M,BOOKID
124.0,b'CAN',12400378.0,b'07MS',b'012400',12405.0,b'CAN0544',b'1240000',1.0,2.0,313.0,4.0,1.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,127.0,200.0,200.0,144.0,75.0,75.0,100.0,,,,,,,,,,,100.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,b'0124002',1.0,1.0,2.0,,,,,,,,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.5748,1.0,,,,,,,2.0,0.4292,0.2633,-0.0384,0.8378,0.9042,1.44661,168.41828,2.05437,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400379.0,b'07MS',b'012400',12410.0,b'CAN1094',b'1240000',1.0,2.0,313.0,5.0,2.0,50.0,50.0,,,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,,,74.0,8.0,4.0,96.0,96.0,96.0,75.0,20.0,20.0,40.0,,,,,,,,,,,99.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,2.0,87.0,82.0,43.0,51.0,2.0,,1.0,1.0,1.0,b'private',2.0,,,1.0,1.0,,1.0,0.625,0.375,0.0,,3.0,-0.2376,0.6676,0.6764,1.1035,-0.4859,7.09407,626.21653,10.07445,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400380.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,2.0,1.0,95.0,5.0,,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,6.0,20.0,11.0,62.0,62.0,62.0,62.0,0.0,15.0,15.0,,,,,,,,,,,100.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,1.0,25.0,34.0,2.0,2.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,1.0,1.0,,1.0,1.0,0.3448,0.0,,3.0,-1.4212,0.21,-0.0384,0.2266,-1.0542,14.5283,828.37838,20.63196,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400381.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,4.0,1.0,98.0,2.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,,22.0,4.0,5.0,295.0,180.0,180.0,80.0,17.0,45.0,78.0,,,,,,,,,,,15.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,8.0,22.0,30.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,b'public',3.0,,,0.6102,1.0,,,,0.1096,0.0,,3.0,-0.9432,-0.1776,2.1634,0.2266,-1.8614,1.0,256.55212,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400383.0,b'07MS',b'012400',12407.0,b'CAN0764',b'1240000',1.0,2.0,313.0,4.0,1.0,100.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,,,16.0,5.0,33.0,160.0,100.0,100.0,30.0,1.0,50.0,50.0,,,,,,,,,,,100.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',2.0,1.0,2.0,2.0,2.0,9.0,22.0,30.0,5.0,2.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,0.625,1.0,,0.9756,0.9756,0.2439,0.0244,,3.0,0.1,1.5435,1.4848,0.975,0.9042,1.03653,152.95668,1.47199,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400384.0,b'07MS',b'012400',12405.0,b'CAN0547',b'1240000',1.0,2.0,493.0,2.0,1.0,100.0,,,,2.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,,,1.0,35.0,35.0,67.0,84.0,84.0,20.0,30.0,36.0,6.0,,,,,,,,,,,80.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,b'0124001',2.0,2.0,2.0,2.0,2.0,8.0,25.0,40.0,1.0,,2.0,,1.0,1.0,2.0,b'public',3.0,,,1.2537,1.0,,1.0,1.0,,,,3.0,1.4743,0.2833,0.5239,0.6101,0.1329,7.30262,934.91567,10.37061,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400385.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,5.0,1.0,89.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,,74.0,49.0,7.0,455.0,313.0,313.0,150.0,38.0,19.0,100.0,,,,,,,,,,,99.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,8.0,35.0,75.0,10.0,35.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.6879,1.0,,,,0.2517,0.0265,,3.0,-1.4212,-1.4551,1.3545,-0.4383,0.9042,1.42429,537.47333,2.02267,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400386.0,b'07MS',b'012400',12406.0,b'CAN0658',b'1240000',1.0,2.0,493.0,4.0,1.0,,,,,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,33.0,35.0,27.0,227.0,150.0,150.0,120.0,40.0,40.0,120.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0124002',2.0,2.0,2.0,2.0,2.0,4.0,74.0,90.0,30.0,36.0,1.0,1.0,1.0,1.0,2.0,b'public',3.0,,,0.6608,1.0,,1.0,1.0,0.1,0.0,,3.0,-1.4212,1.2579,0.369,-0.8267,0.9042,1.11238,231.86445,1.57972,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400387.0,b'07MS',b'012400',12404.0,b'CAN0434',b'1240000',1.0,2.0,313.0,3.0,1.0,50.0,40.0,10.0,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,,27.0,20.0,8.0,460.0,200.0,200.0,50.0,75.0,75.0,120.0,,,,,,,,,,,50.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,4.0,20.0,20.0,2.0,10.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.4348,1.0,,1.0,1.0,0.3073,0.0,,3.0,-0.6884,1.0744,1.1989,0.6015,-0.6263,1.08377,461.5884,1.53908,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400388.0,b'07MS',b'012400',12410.0,b'CAN1092',b'1240000',1.0,2.0,313.0,1.0,1.0,98.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,,,11.0,32.0,44.0,11.0,105.0,105.0,80.0,2.0,7.0,13.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,b'0124002',1.0,2.0,2.0,2.0,2.0,,20.0,30.0,10.0,5.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,9.5455,1.0,,1.0,1.0,0.7692,0.0,,3.0,-0.2376,-1.4551,-0.3261,0.2785,-4.0518,33.44444,314.10859,47.49518,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400389.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,4.0,1.0,98.0,2.0,,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,25.0,15.0,30.0,208.0,250.0,250.0,120.0,45.0,50.0,75.0,,,,,,,,,,,100.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,b'0124002',1.0,1.0,2.0,2.0,1.0,6.0,30.0,40.0,2.0,2.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.2019,1.0,,1.0,1.0,0.2326,0.0,,3.0,-0.4447,0.4427,0.6482,-0.5079,0.9042,3.01623,558.82104,4.28341,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400390.0,b'07MS',b'012400',12410.0,b'CAN1092',b'1240000',1.0,2.0,313.0,1.0,1.0,99.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,,,3.0,10.0,40.0,7.0,30.0,30.0,10.0,2.0,6.0,42.0,,,,,,,,,,,100.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,5.0,15.0,100.0,10.0,10.0,2.0,,2.0,1.0,2.0,b'public',3.0,,,,,,1.0,0.7857,0.2143,0.0,,0.0,0.1,0.592,1.5517,0.5642,0.9042,33.44444,213.5636,47.49518,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400391.0,b'07MS',b'012400',12404.0,b'CAN0437',b'1240000',1.0,2.0,493.0,3.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,30.0,20.0,209.0,100.0,100.0,20.0,25.0,58.0,65.0,,,,,,,,,,,95.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,b'0124001',1.0,1.0,2.0,2.0,2.0,2.0,70.0,80.0,10.0,25.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.4785,1.0,,,,0.3448,0.0,,3.0,-0.2376,0.4427,0.1812,0.2266,-1.0542,1.0,205.00301,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400392.0,b'07MS',b'012400',12402.0,b'CAN0213',b'1240000',1.0,2.0,313.0,1.0,1.0,98.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,,1.0,10.0,35.0,109.0,60.0,60.0,60.0,3.0,15.0,25.0,,,,,,,,,,,50.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,10.0,20.0,40.0,2.0,,2.0,,1.0,2.0,1.0,b'public',3.0,,,0.5505,1.0,,,,0.2778,0.0,,2.0,-0.6483,0.1964,0.1795,-0.0452,0.9042,1.4,20.08608,1.98817,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400393.0,b'07MS',b'012400',12408.0,b'CAN0877',b'1240000',1.0,2.0,493.0,4.0,1.0,99.0,0.0,1.0,0.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,,37.0,44.0,41.0,20.0,17.0,17.0,17.0,0.0,12.0,15.0,,,,,,,,,,,8.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,3.0,25.0,75.0,11.0,16.0,2.0,,2.0,2.0,2.0,b'public',3.0,,,0.85,1.0,,0.9474,0.6316,0.1053,0.0,,1.0,1.6863,1.2511,0.5866,0.9355,0.9042,1.0,15.16043,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400394.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,4.0,1.0,90.0,10.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,20.0,2.0,20.0,235.0,300.0,300.0,240.0,20.0,45.0,55.0,,,,,,,,,,,35.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,7.0,25.0,50.0,2.0,3.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.2766,1.0,,1.0,0.9792,0.0625,0.0,,3.0,,,1.529,0.2266,0.9042,1.0,234.46948,1.42012,b'  20MAY19:15:30:56',,
